Time,Camera ID,Object,Confidence
2025-03-16 15:15:39,CAM1,person,0.89
2025-03-16 15:15:39,CAM1,person,0.89
2025-03-16 15:15:39,CAM1,person,0.89
2025-03-16 15:15:39,CAM1,person,0.89
2025-03-16 15:15:39,CAM1,person,0.88
2025-03-16 15:15:39,CAM1,person,0.88
2025-03-16 15:15:39,CAM1,person,0.88
2025-03-16 15:15:39,CAM1,person,0.9
2025-03-16 15:15:39,CAM1,person,0.91
2025-03-16 15:15:39,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.89
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:40,CAM1,person,0.91
2025-03-16 15:15:40,CAM1,person,0.91
2025-03-16 15:15:40,CAM1,person,0.91
2025-03-16 15:15:40,CAM1,person,0.9
2025-03-16 15:15:41,CAM1,person,0.91
2025-03-16 15:15:41,CAM1,person,0.9
2025-03-16 15:15:41,CAM1,person,0.9
2025-03-16 15:15:41,CAM1,person,0.9
2025-03-16 15:15:41,CAM1,person,0.91
2025-03-16 15:15:41,CAM1,person,0.91
2025-03-16 15:15:41,CAM1,person,0.91
2025-03-16 15:15:41,CAM1,person,0.91
2025-03-16 15:15:41,CAM1,person,0.9
2025-03-16 15:15:41,CAM1,person,0.9
2025-03-16 15:15:41,CAM1,person,0.91
2025-03-16 15:15:41,CAM1,person,0.9
2025-03-16 15:15:42,CAM1,person,0.91
2025-03-16 15:15:42,CAM1,person,0.9
2025-03-16 15:15:42,CAM1,person,0.89
2025-03-16 15:15:42,CAM1,person,0.88
2025-03-16 15:15:42,CAM1,person,0.89
2025-03-16 15:15:42,CAM1,person,0.9
2025-03-16 15:15:42,CAM1,person,0.88
2025-03-16 15:15:42,CAM1,person,0.87
2025-03-16 15:15:42,CAM1,person,0.86
2025-03-16 15:15:42,CAM1,person,0.86
2025-03-16 15:15:42,CAM1,person,0.86
2025-03-16 15:15:42,CAM1,person,0.84
2025-03-16 15:15:43,CAM1,person,0.84
2025-03-16 15:15:43,CAM1,person,0.84
2025-03-16 15:15:43,CAM1,person,0.82
2025-03-16 15:15:43,CAM1,person,0.82
2025-03-16 15:15:43,CAM1,person,0.84
2025-03-16 15:15:43,CAM1,person,0.85
2025-03-16 15:15:43,CAM1,person,0.84
2025-03-16 15:15:43,CAM1,person,0.86
2025-03-16 15:15:43,CAM1,person,0.86
2025-03-16 15:15:43,CAM1,person,0.86
2025-03-16 15:15:43,CAM1,person,0.85
2025-03-16 15:15:43,CAM1,person,0.82
2025-03-16 15:15:44,CAM1,person,0.81
2025-03-16 15:15:44,CAM1,person,0.81
2025-03-16 15:15:44,CAM1,person,0.84
2025-03-16 15:15:44,CAM1,person,0.84
2025-03-16 15:15:44,CAM1,person,0.87
2025-03-16 15:15:44,CAM1,person,0.88
2025-03-16 15:15:44,CAM1,person,0.87
2025-03-16 15:15:44,CAM1,person,0.87
2025-03-16 15:15:44,CAM1,person,0.87
2025-03-16 15:15:44,CAM1,person,0.87
2025-03-16 15:15:44,CAM1,person,0.87
2025-03-16 15:15:44,CAM1,person,0.86
2025-03-16 15:15:44,CAM1,person,0.86
2025-03-16 15:15:45,CAM1,person,0.86
2025-03-16 15:15:45,CAM1,person,0.87
2025-03-16 15:15:45,CAM1,person,0.86
2025-03-16 15:15:45,CAM1,person,0.85
2025-03-16 15:15:45,CAM1,person,0.84
2025-03-16 15:15:45,CAM1,person,0.84
2025-03-16 15:15:45,CAM1,person,0.82
2025-03-16 15:15:45,CAM1,person,0.83
2025-03-16 15:15:45,CAM1,person,0.84
2025-03-16 15:15:45,CAM1,person,0.83
2025-03-16 15:15:45,CAM1,person,0.83
2025-03-16 15:15:45,CAM1,person,0.82
2025-03-16 15:15:46,CAM1,person,0.81
2025-03-16 15:15:46,CAM1,person,0.81
2025-03-16 15:15:46,CAM1,person,0.83
2025-03-16 15:15:46,CAM1,person,0.84
2025-03-16 15:15:46,CAM1,person,0.86
2025-03-16 15:15:46,CAM1,person,0.81
2025-03-16 15:15:46,CAM1,person,0.82
2025-03-16 15:15:46,CAM1,person,0.83
2025-03-16 15:15:46,CAM1,person,0.77
2025-03-16 15:15:46,CAM1,person,0.85
2025-03-16 15:15:46,CAM1,person,0.86
2025-03-16 15:15:46,CAM1,person,0.86
2025-03-16 15:15:47,CAM1,person,0.84
2025-03-16 15:15:47,CAM1,person,0.79
2025-03-16 15:15:47,CAM1,person,0.82
2025-03-16 15:15:47,CAM1,person,0.82
2025-03-16 15:15:47,CAM1,person,0.8
2025-03-16 15:15:47,CAM1,person,0.83
2025-03-16 15:15:47,CAM1,person,0.84
2025-03-16 15:15:47,CAM1,person,0.83
2025-03-16 15:15:47,CAM1,person,0.83
2025-03-16 15:15:47,CAM1,person,0.83
2025-03-16 15:16:00,CAM1,frisbee,0.59
2025-03-16 15:16:00,CAM1,frisbee,0.59
2025-03-16 15:16:00,CAM1,frisbee,0.7
2025-03-16 15:16:00,CAM1,frisbee,0.7
2025-03-16 15:16:00,CAM1,frisbee,0.61
2025-03-16 15:16:00,CAM1,frisbee,0.61
2025-03-16 15:16:00,CAM1,frisbee,0.5
2025-03-16 15:16:00,CAM1,frisbee,0.5
2025-03-16 15:16:00,CAM1,frisbee,0.33
2025-03-16 15:16:00,CAM1,frisbee,0.33
2025-03-16 15:16:01,CAM1,frisbee,0.33
2025-03-16 15:16:01,CAM1,frisbee,0.32
2025-03-16 15:16:01,CAM1,frisbee,0.32
2025-03-16 15:16:01,CAM1,frisbee,0.33
2025-03-16 15:16:01,CAM1,frisbee,0.33
2025-03-16 15:16:01,CAM1,frisbee,0.25
2025-03-16 15:16:01,CAM1,frisbee,0.25
2025-03-16 15:16:01,CAM1,frisbee,0.25
2025-03-16 15:16:01,CAM1,frisbee,0.26
2025-03-16 15:16:01,CAM1,frisbee,0.26
2025-03-16 15:16:02,CAM1,frisbee,0.3
2025-03-16 15:16:02,CAM1,frisbee,0.3
2025-03-16 15:16:02,CAM1,mouse,0.68
2025-03-16 15:16:02,CAM1,cup,0.61
2025-03-16 15:16:02,CAM1,mouse,0.35
2025-03-16 15:16:02,CAM1,cell phone,0.33
2025-03-16 15:16:02,CAM1,cup,0.72
2025-03-16 15:16:02,CAM1,mouse,0.35
2025-03-16 15:16:02,CAM1,mouse,0.73
2025-03-16 15:16:02,CAM1,cup,0.51
2025-03-16 15:16:02,CAM1,mouse,0.58
2025-03-16 15:16:02,CAM1,cup,0.51
2025-03-16 15:16:02,CAM1,cup,0.72
2025-03-16 15:16:02,CAM1,mouse,0.48
2025-03-16 15:16:02,CAM1,mouse,0.35
2025-03-16 15:16:02,CAM1,cell phone,0.31
2025-03-16 15:16:02,CAM1,cup,0.72
2025-03-16 15:16:02,CAM1,mouse,0.48
2025-03-16 15:16:02,CAM1,mouse,0.35
2025-03-16 15:16:02,CAM1,cell phone,0.31
2025-03-16 15:16:02,CAM1,cup,0.73
2025-03-16 15:16:02,CAM1,mouse,0.38
2025-03-16 15:16:02,CAM1,cup,0.74
2025-03-16 15:16:02,CAM1,mouse,0.49
2025-03-16 15:16:02,CAM1,cell phone,0.37
2025-03-16 15:16:02,CAM1,mouse,0.29
2025-03-16 15:16:02,CAM1,mouse,0.77
2025-03-16 15:16:02,CAM1,cup,0.65
2025-03-16 15:16:02,CAM1,cell phone,0.41
2025-03-16 15:16:02,CAM1,mouse,0.78
2025-03-16 15:16:02,CAM1,cup,0.7
2025-03-16 15:16:02,CAM1,cell phone,0.36
2025-03-16 15:16:03,CAM1,cup,0.72
2025-03-16 15:16:03,CAM1,mouse,0.59
2025-03-16 15:16:03,CAM1,cell phone,0.27
2025-03-16 15:16:03,CAM1,cup,0.72
2025-03-16 15:16:03,CAM1,mouse,0.59
2025-03-16 15:16:03,CAM1,cell phone,0.27
2025-03-16 15:16:03,CAM1,cup,0.72
2025-03-16 15:16:03,CAM1,mouse,0.29
2025-03-16 15:16:03,CAM1,cup,0.62
2025-03-16 15:16:03,CAM1,mouse,0.38
2025-03-16 15:16:03,CAM1,cup,0.67
2025-03-16 15:16:03,CAM1,mouse,0.55
2025-03-16 15:16:03,CAM1,cell phone,0.27
2025-03-16 15:16:03,CAM1,cup,0.67
2025-03-16 15:16:03,CAM1,mouse,0.55
2025-03-16 15:16:03,CAM1,cell phone,0.27
2025-03-16 15:16:03,CAM1,cup,0.58
2025-03-16 15:16:03,CAM1,mouse,0.55
2025-03-16 15:16:03,CAM1,cell phone,0.31
2025-03-16 15:16:03,CAM1,cup,0.54
2025-03-16 15:16:03,CAM1,mouse,0.53
2025-03-16 15:16:03,CAM1,cell phone,0.32
2025-03-16 15:16:03,CAM1,cup,0.58
2025-03-16 15:16:03,CAM1,mouse,0.45
2025-03-16 15:16:03,CAM1,cell phone,0.33
2025-03-16 15:16:03,CAM1,cup,0.58
2025-03-16 15:16:03,CAM1,mouse,0.38
2025-03-16 15:16:03,CAM1,cell phone,0.28
2025-03-16 15:16:03,CAM1,mouse,0.78
2025-03-16 15:16:03,CAM1,cup,0.55
2025-03-16 15:16:03,CAM1,cell phone,0.37
2025-03-16 15:16:03,CAM1,cup,0.33
2025-03-16 15:16:03,CAM1,cell phone,0.29
2025-03-16 15:16:03,CAM1,mouse,0.26
2025-03-16 15:16:03,CAM1,mouse,0.48
2025-03-16 15:16:03,CAM1,cell phone,0.32
2025-03-16 15:16:03,CAM1,cup,0.29
2025-03-16 15:16:03,CAM1,bottle,0.28
2025-03-16 15:16:04,CAM1,mouse,0.71
2025-03-16 15:16:04,CAM1,mouse,0.33
2025-03-16 15:16:04,CAM1,bottle,0.28
2025-03-16 15:16:04,CAM1,mouse,0.71
2025-03-16 15:16:04,CAM1,mouse,0.33
2025-03-16 15:16:04,CAM1,bottle,0.28
2025-03-16 15:16:04,CAM1,mouse,0.76
2025-03-16 15:16:04,CAM1,mouse,0.28
2025-03-16 15:16:04,CAM1,mouse,0.8
2025-03-16 15:16:04,CAM1,cup,0.27
2025-03-16 15:16:04,CAM1,mouse,0.72
2025-03-16 15:16:04,CAM1,cup,0.26
2025-03-16 15:16:04,CAM1,mouse,0.67
2025-03-16 15:16:04,CAM1,cup,0.36
2025-03-16 15:16:04,CAM1,mouse,0.58
2025-03-16 15:16:04,CAM1,cup,0.45
2025-03-16 15:16:04,CAM1,cup,0.42
2025-03-16 15:16:04,CAM1,cell phone,0.3
2025-03-16 15:16:04,CAM1,mouse,0.3
2025-03-16 15:16:04,CAM1,cup,0.35
2025-03-16 15:16:04,CAM1,cell phone,0.28
2025-03-16 15:16:04,CAM1,mouse,0.27
2025-03-16 15:16:04,CAM1,cup,0.44
2025-03-16 15:16:04,CAM1,cup,0.42
2025-03-16 15:16:04,CAM1,cup,0.42
2025-03-16 15:16:04,CAM1,mouse,0.66
2025-03-16 15:16:04,CAM1,cup,0.41
2025-03-16 15:16:04,CAM1,cell phone,0.26
2025-03-16 15:16:05,CAM1,mouse,0.66
2025-03-16 15:16:05,CAM1,cup,0.57
2025-03-16 15:16:05,CAM1,mouse,0.66
2025-03-16 15:16:05,CAM1,cup,0.57
2025-03-16 15:16:05,CAM1,mouse,0.67
2025-03-16 15:16:05,CAM1,cup,0.35
2025-03-16 15:16:05,CAM1,cup,0.66
2025-03-16 15:16:05,CAM1,cup,0.66
2025-03-16 15:16:05,CAM1,cup,0.44
2025-03-16 15:16:05,CAM1,microwave,0.6
2025-03-16 15:16:05,CAM1,cup,0.34
2025-03-16 15:16:05,CAM1,microwave,0.68
2025-03-16 15:16:05,CAM1,cup,0.48
2025-03-16 15:16:05,CAM1,bottle,0.29
2025-03-16 15:16:05,CAM1,bottle,0.26
2025-03-16 15:16:05,CAM1,microwave,0.38
2025-03-16 15:16:05,CAM1,cup,0.63
2025-03-16 15:16:06,CAM1,bottle,0.47
2025-03-16 15:16:06,CAM1,cup,0.33
2025-03-16 15:16:06,CAM1,bottle,0.6
2025-03-16 15:16:06,CAM1,microwave,0.33
2025-03-16 15:16:06,CAM1,cup,0.28
2025-03-16 15:16:06,CAM1,spoon,0.26
2025-03-16 15:16:06,CAM1,bottle,0.45
2025-03-16 15:16:06,CAM1,cup,0.35
2025-03-16 15:16:06,CAM1,microwave,0.29
2025-03-16 15:16:06,CAM1,bottle,0.59
2025-03-16 15:16:06,CAM1,bottle,0.31
2025-03-16 15:16:06,CAM1,bottle,0.64
2025-03-16 15:16:06,CAM1,bottle,0.55
2025-03-16 15:16:06,CAM1,cup,0.42
2025-03-16 15:16:06,CAM1,bottle,0.55
2025-03-16 15:16:06,CAM1,cup,0.47
2025-03-16 15:16:06,CAM1,microwave,0.39
2025-03-16 15:16:06,CAM1,bottle,0.49
2025-03-16 15:16:06,CAM1,cup,0.34
2025-03-16 15:16:06,CAM1,bottle,0.57
2025-03-16 15:16:06,CAM1,bottle,0.63
2025-03-16 15:16:06,CAM1,cup,0.35
2025-03-16 15:16:06,CAM1,bottle,0.6
2025-03-16 15:16:06,CAM1,bottle,0.67
2025-03-16 15:16:07,CAM1,bottle,0.47
2025-03-16 15:16:07,CAM1,cup,0.29
2025-03-16 15:16:07,CAM1,cup,0.4
2025-03-16 15:16:07,CAM1,cup,0.4
2025-03-16 15:16:07,CAM1,bottle,0.32
2025-03-16 15:16:07,CAM1,bottle,0.26
2025-03-16 15:16:07,CAM1,bottle,0.6
2025-03-16 15:16:07,CAM1,cup,0.25
2025-03-16 15:16:07,CAM1,bottle,0.66
2025-03-16 15:16:07,CAM1,bottle,0.57
2025-03-16 15:16:07,CAM1,bottle,0.61
2025-03-16 15:16:07,CAM1,bottle,0.66
2025-03-16 15:16:08,CAM1,bottle,0.58
2025-03-16 15:16:08,CAM1,bottle,0.58
2025-03-16 15:16:08,CAM1,bottle,0.66
2025-03-16 15:16:08,CAM1,bottle,0.67
2025-03-16 15:16:08,CAM1,bottle,0.7
2025-03-16 15:16:08,CAM1,bottle,0.75
2025-03-16 15:16:08,CAM1,bottle,0.69
2025-03-16 15:16:08,CAM1,bottle,0.63
2025-03-16 15:16:08,CAM1,bottle,0.61
2025-03-16 15:16:08,CAM1,bottle,0.61
2025-03-16 15:16:08,CAM1,bottle,0.51
2025-03-16 15:16:08,CAM1,bottle,0.51
2025-03-16 15:16:08,CAM1,bottle,0.56
2025-03-16 15:16:08,CAM1,bottle,0.54
2025-03-16 15:16:09,CAM1,bottle,0.59
2025-03-16 15:16:09,CAM1,bottle,0.66
2025-03-16 15:16:09,CAM1,bottle,0.58
2025-03-16 15:16:09,CAM1,cup,0.46
2025-03-16 15:16:09,CAM1,bottle,0.64
2025-03-16 15:16:09,CAM1,bottle,0.37
2025-03-16 15:16:09,CAM1,microwave,0.34
2025-03-16 15:16:09,CAM1,microwave,0.25
2025-03-16 15:16:09,CAM1,bottle,0.49
2025-03-16 15:16:09,CAM1,cup,0.34
2025-03-16 15:16:09,CAM1,bottle,0.26
2025-03-16 15:16:09,CAM1,bottle,0.43
2025-03-16 15:16:09,CAM1,microwave,0.39
2025-03-16 15:16:09,CAM1,cup,0.3
2025-03-16 15:16:09,CAM1,microwave,0.28
2025-03-16 15:16:09,CAM1,cup,0.27
2025-03-16 15:16:09,CAM1,cup,0.64
2025-03-16 15:16:09,CAM1,cup,0.41
2025-03-16 15:16:09,CAM1,microwave,0.3
2025-03-16 15:16:09,CAM1,cup,0.69
2025-03-16 15:16:09,CAM1,microwave,0.5
2025-03-16 15:16:09,CAM1,microwave,0.44
2025-03-16 15:16:09,CAM1,microwave,0.35
2025-03-16 15:16:09,CAM1,cup,0.66
2025-03-16 15:16:10,CAM1,cell phone,0.33
2025-03-16 15:16:10,CAM1,laptop,0.35
2025-03-16 15:16:10,CAM1,cell phone,0.29
2025-03-16 15:16:10,CAM1,laptop,0.37
2025-03-16 15:16:10,CAM1,cell phone,0.33
2025-03-16 15:16:10,CAM1,remote,0.33
2025-03-16 15:16:10,CAM1,remote,0.48
2025-03-16 15:16:10,CAM1,remote,0.31
2025-03-16 15:16:10,CAM1,remote,0.36
2025-03-16 15:16:10,CAM1,remote,0.52
2025-03-16 15:16:10,CAM1,cell phone,0.29
2025-03-16 15:16:10,CAM1,laptop,0.47
2025-03-16 15:16:10,CAM1,laptop,0.47
2025-03-16 15:16:10,CAM1,cell phone,0.48
2025-03-16 15:16:10,CAM1,cup,0.25
2025-03-16 15:16:10,CAM1,laptop,0.47
2025-03-16 15:16:10,CAM1,cup,0.29
2025-03-16 15:16:10,CAM1,laptop,0.54
2025-03-16 15:16:10,CAM1,cup,0.43
2025-03-16 15:16:11,CAM1,laptop,0.42
2025-03-16 15:16:11,CAM1,cup,0.38
2025-03-16 15:16:11,CAM1,cell phone,0.35
2025-03-16 15:16:11,CAM1,laptop,0.57
2025-03-16 15:16:11,CAM1,cup,0.44
2025-03-16 15:16:11,CAM1,laptop,0.6
2025-03-16 15:16:11,CAM1,tv,0.26
2025-03-16 15:16:11,CAM1,laptop,0.81
2025-03-16 15:16:11,CAM1,laptop,0.83
2025-03-16 15:16:11,CAM1,laptop,0.89
2025-03-16 15:16:11,CAM1,laptop,0.92
2025-03-16 15:16:11,CAM1,laptop,0.91
2025-03-16 15:16:11,CAM1,laptop,0.92
2025-03-16 15:16:11,CAM1,laptop,0.92
2025-03-16 15:16:11,CAM1,laptop,0.94
2025-03-16 15:16:11,CAM1,laptop,0.93
2025-03-16 15:16:11,CAM1,laptop,0.93
2025-03-16 15:16:12,CAM1,laptop,0.93
2025-03-16 15:16:12,CAM1,laptop,0.94
2025-03-16 15:16:12,CAM1,laptop,0.94
2025-03-16 15:16:12,CAM1,laptop,0.93
2025-03-16 15:16:12,CAM1,laptop,0.92
2025-03-16 15:16:12,CAM1,laptop,0.9
2025-03-16 15:16:12,CAM1,laptop,0.79
2025-03-16 15:16:12,CAM1,laptop,0.41
2025-03-16 15:16:12,CAM1,laptop,0.93
2025-03-16 15:16:12,CAM1,laptop,0.9
2025-03-16 15:16:12,CAM1,laptop,0.88
2025-03-16 15:16:12,CAM1,keyboard,0.28
2025-03-16 15:16:12,CAM1,laptop,0.89
2025-03-16 15:16:12,CAM1,keyboard,0.36
2025-03-16 15:16:12,CAM1,laptop,0.9
2025-03-16 15:16:13,CAM1,laptop,0.94
2025-03-16 15:16:13,CAM1,laptop,0.94
2025-03-16 15:16:13,CAM1,sink,0.36
2025-03-16 15:16:13,CAM1,cup,0.31
2025-03-16 15:16:13,CAM1,mouse,0.77
2025-03-16 15:16:13,CAM1,cup,0.55
2025-03-16 15:16:13,CAM1,sink,0.43
2025-03-16 15:16:13,CAM1,cup,0.39
2025-03-16 15:16:13,CAM1,cup,0.29
2025-03-16 15:16:13,CAM1,cup,0.93
2025-03-16 15:16:13,CAM1,mouse,0.82
2025-03-16 15:16:13,CAM1,cup,0.45
2025-03-16 15:16:13,CAM1,dining table,0.4
2025-03-16 15:16:13,CAM1,cup,0.92
2025-03-16 15:16:13,CAM1,mouse,0.71
2025-03-16 15:16:13,CAM1,dining table,0.45
2025-03-16 15:16:13,CAM1,cup,0.28
2025-03-16 15:16:13,CAM1,cup,0.91
2025-03-16 15:16:13,CAM1,mouse,0.49
2025-03-16 15:16:13,CAM1,dining table,0.3
2025-03-16 15:16:13,CAM1,cup,0.9
2025-03-16 15:16:13,CAM1,dining table,0.26
2025-03-16 15:16:13,CAM1,cup,0.84
2025-03-16 15:16:13,CAM1,dining table,0.28
2025-03-16 15:16:13,CAM1,book,0.75
2025-03-16 15:16:13,CAM1,bed,0.66
2025-03-16 15:16:13,CAM1,book,0.73
2025-03-16 15:16:13,CAM1,bed,0.51
2025-03-16 15:16:13,CAM1,bed,0.32
2025-03-16 15:16:13,CAM1,dining table,0.26
2025-03-16 15:16:13,CAM1,book,0.72
2025-03-16 15:16:13,CAM1,bed,0.6
2025-03-16 15:16:13,CAM1,bed,0.35
2025-03-16 15:16:13,CAM1,dining table,0.33
2025-03-16 15:16:13,CAM1,suitcase,0.26
2025-03-16 15:16:13,CAM1,person,0.45
2025-03-16 15:16:14,CAM1,keyboard,0.75
2025-03-16 15:16:14,CAM1,person,0.26
2025-03-16 15:16:14,CAM1,keyboard,0.28
2025-03-16 15:16:14,CAM1,bed,0.54
2025-03-16 15:16:14,CAM1,bench,0.36
2025-03-16 15:16:14,CAM1,bench,0.5
2025-03-16 15:16:14,CAM1,bench,0.48
2025-03-16 15:16:14,CAM1,bed,0.37
2025-03-16 15:16:14,CAM1,bed,0.46
2025-03-16 15:16:14,CAM1,bed,0.75
2025-03-16 15:16:14,CAM1,suitcase,0.29
2025-03-16 15:16:14,CAM1,bed,0.51
2025-03-16 15:16:14,CAM1,bed,0.39
2025-03-16 15:16:14,CAM1,person,0.36
2025-03-16 15:16:14,CAM1,suitcase,0.34
2025-03-16 15:16:14,CAM1,backpack,0.33
2025-03-16 15:16:14,CAM1,backpack,0.27
2025-03-16 15:16:14,CAM1,bed,0.82
2025-03-16 15:16:14,CAM1,bed,0.79
2025-03-16 15:16:14,CAM1,chair,0.37
2025-03-16 15:16:14,CAM1,bed,0.9
2025-03-16 15:16:15,CAM1,bed,0.85
2025-03-16 15:16:15,CAM1,bed,0.85
2025-03-16 15:16:15,CAM1,bed,0.88
2025-03-16 15:16:15,CAM1,bed,0.88
2025-03-16 15:16:15,CAM1,bed,0.86
2025-03-16 15:16:15,CAM1,bed,0.84
2025-03-16 15:16:15,CAM1,chair,0.3
2025-03-16 15:16:15,CAM1,bed,0.7
2025-03-16 15:16:15,CAM1,suitcase,0.33
2025-03-16 15:16:15,CAM1,bed,0.75
2025-03-16 15:16:15,CAM1,vase,0.28
2025-03-16 15:16:15,CAM1,bed,0.75
2025-03-16 15:16:15,CAM1,vase,0.28
2025-03-16 15:16:15,CAM1,bed,0.67
2025-03-16 15:16:15,CAM1,backpack,0.29
2025-03-16 15:16:15,CAM1,bed,0.27
2025-03-16 15:16:15,CAM1,bed,0.67
2025-03-16 15:16:15,CAM1,backpack,0.37
2025-03-16 15:16:15,CAM1,bed,0.31
2025-03-16 15:16:15,CAM1,suitcase,0.27
2025-03-16 15:16:15,CAM1,bed,0.66
2025-03-16 15:16:15,CAM1,backpack,0.51
2025-03-16 15:16:15,CAM1,bed,0.72
2025-03-16 15:16:15,CAM1,backpack,0.57
2025-03-16 15:16:15,CAM1,suitcase,0.34
2025-03-16 15:16:15,CAM1,vase,0.28
2025-03-16 15:16:16,CAM1,bed,0.61
2025-03-16 15:16:16,CAM1,suitcase,0.49
2025-03-16 15:16:16,CAM1,backpack,0.41
2025-03-16 15:16:16,CAM1,suitcase,0.34
2025-03-16 15:16:16,CAM1,bed,0.61
2025-03-16 15:16:16,CAM1,suitcase,0.53
2025-03-16 15:16:16,CAM1,backpack,0.45
2025-03-16 15:16:16,CAM1,suitcase,0.37
2025-03-16 15:16:16,CAM1,suitcase,0.55
2025-03-16 15:16:16,CAM1,suitcase,0.48
2025-03-16 15:16:16,CAM1,bed,0.48
2025-03-16 15:16:16,CAM1,backpack,0.32
2025-03-16 15:16:16,CAM1,suitcase,0.57
2025-03-16 15:16:16,CAM1,bed,0.5
2025-03-16 15:16:16,CAM1,suitcase,0.45
2025-03-16 15:16:16,CAM1,backpack,0.3
2025-03-16 15:16:16,CAM1,chair,0.25
2025-03-16 15:16:16,CAM1,bed,0.6
2025-03-16 15:16:16,CAM1,suitcase,0.53
2025-03-16 15:16:16,CAM1,suitcase,0.45
2025-03-16 15:16:16,CAM1,backpack,0.38
2025-03-16 15:16:16,CAM1,bed,0.6
2025-03-16 15:16:16,CAM1,suitcase,0.56
2025-03-16 15:16:16,CAM1,suitcase,0.48
2025-03-16 15:16:16,CAM1,backpack,0.29
2025-03-16 15:16:16,CAM1,chair,0.28
2025-03-16 15:16:16,CAM1,bed,0.54
2025-03-16 15:16:16,CAM1,suitcase,0.53
2025-03-16 15:16:16,CAM1,suitcase,0.43
2025-03-16 15:16:16,CAM1,chair,0.35
2025-03-16 15:16:16,CAM1,bed,0.57
2025-03-16 15:16:16,CAM1,suitcase,0.54
2025-03-16 15:16:16,CAM1,suitcase,0.45
2025-03-16 15:16:16,CAM1,chair,0.33
2025-03-16 15:16:16,CAM1,suitcase,0.53
2025-03-16 15:16:16,CAM1,bed,0.52
2025-03-16 15:16:16,CAM1,suitcase,0.5
2025-03-16 15:16:16,CAM1,suitcase,0.53
2025-03-16 15:16:16,CAM1,bed,0.52
2025-03-16 15:16:16,CAM1,suitcase,0.5
2025-03-16 15:16:16,CAM1,suitcase,0.59
2025-03-16 15:16:16,CAM1,bed,0.58
2025-03-16 15:16:16,CAM1,suitcase,0.54
2025-03-16 15:16:16,CAM1,suitcase,0.59
2025-03-16 15:16:16,CAM1,bed,0.58
2025-03-16 15:16:16,CAM1,suitcase,0.54
2025-03-16 15:16:17,CAM1,bed,0.61
2025-03-16 15:16:17,CAM1,suitcase,0.58
2025-03-16 15:16:17,CAM1,suitcase,0.55
2025-03-16 15:16:17,CAM1,chair,0.35
2025-03-16 15:16:17,CAM1,bed,0.61
2025-03-16 15:16:17,CAM1,suitcase,0.58
2025-03-16 15:16:17,CAM1,suitcase,0.55
2025-03-16 15:16:17,CAM1,chair,0.35
2025-03-16 15:16:17,CAM1,bed,0.61
2025-03-16 15:16:17,CAM1,suitcase,0.46
2025-03-16 15:16:17,CAM1,suitcase,0.45
2025-03-16 15:16:17,CAM1,chair,0.34
2025-03-16 15:16:17,CAM1,bed,0.61
2025-03-16 15:16:17,CAM1,suitcase,0.47
2025-03-16 15:16:17,CAM1,suitcase,0.45
2025-03-16 15:16:17,CAM1,chair,0.37
2025-03-16 15:16:17,CAM1,bed,0.49
2025-03-16 15:16:17,CAM1,suitcase,0.46
2025-03-16 15:16:17,CAM1,suitcase,0.44
2025-03-16 15:16:17,CAM1,chair,0.4
2025-03-16 15:16:17,CAM1,bed,0.57
2025-03-16 15:16:17,CAM1,suitcase,0.49
2025-03-16 15:16:17,CAM1,suitcase,0.49
2025-03-16 15:16:17,CAM1,chair,0.39
2025-03-16 15:16:17,CAM1,bed,0.66
2025-03-16 15:16:17,CAM1,suitcase,0.47
2025-03-16 15:16:17,CAM1,suitcase,0.46
2025-03-16 15:16:17,CAM1,chair,0.32
2025-03-16 15:16:17,CAM1,bed,0.71
2025-03-16 15:16:17,CAM1,suitcase,0.45
2025-03-16 15:16:17,CAM1,suitcase,0.44
2025-03-16 15:16:17,CAM1,chair,0.3
2025-03-16 15:16:17,CAM1,bed,0.71
2025-03-16 15:16:17,CAM1,suitcase,0.45
2025-03-16 15:16:17,CAM1,suitcase,0.44
2025-03-16 15:16:17,CAM1,chair,0.3
2025-03-16 15:16:17,CAM1,bed,0.71
2025-03-16 15:16:17,CAM1,suitcase,0.41
2025-03-16 15:16:17,CAM1,chair,0.36
2025-03-16 15:16:17,CAM1,backpack,0.34
2025-03-16 15:16:17,CAM1,suitcase,0.33
2025-03-16 15:16:17,CAM1,bed,0.65
2025-03-16 15:16:17,CAM1,suitcase,0.4
2025-03-16 15:16:17,CAM1,chair,0.39
2025-03-16 15:16:17,CAM1,suitcase,0.33
2025-03-16 15:16:17,CAM1,bed,0.56
2025-03-16 15:16:17,CAM1,suitcase,0.49
2025-03-16 15:16:17,CAM1,suitcase,0.42
2025-03-16 15:16:17,CAM1,chair,0.38
2025-03-16 15:16:17,CAM1,bed,0.56
2025-03-16 15:16:17,CAM1,suitcase,0.47
2025-03-16 15:16:17,CAM1,suitcase,0.43
2025-03-16 15:16:17,CAM1,chair,0.41
2025-03-16 15:16:18,CAM1,suitcase,0.53
